,Aggregated,TimeFrom,TimeTo,Data,timestamp,close
0,False,1660446000,1667646000,"{'time': 1660446000, 'high': 24631.98, 'low': 24552.89, 'open': 24609.84, 'volumefrom': 1005.05, 'volumeto': 24719361.17, 'close': 24579.57, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 05:00:00,24579.57
1,False,1660446000,1667646000,"{'time': 1660449600, 'high': 24645.82, 'low': 24511.61, 'open': 24579.57, 'volumefrom': 816.3, 'volumeto': 20062046.09, 'close': 24575.14, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 06:00:00,24575.14
2,False,1660446000,1667646000,"{'time': 1660453200, 'high': 24619.3, 'low': 24535.38, 'open': 24575.14, 'volumefrom': 624.11, 'volumeto': 15341413.69, 'close': 24593.14, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 07:00:00,24593.14
3,False,1660446000,1667646000,"{'time': 1660456800, 'high': 24681.49, 'low': 24593.14, 'open': 24593.14, 'volumefrom': 1300.14, 'volumeto': 32026026.84, 'close': 24680.44, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 08:00:00,24680.44
4,False,1660446000,1667646000,"{'time': 1660460400, 'high': 25012.36, 'low': 24673.14, 'open': 24680.44, 'volumefrom': 8729.65, 'volumeto': 217427368.46, 'close': 24886.27, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 09:00:00,24886.27
5,False,1660446000,1667646000,"{'time': 1660464000, 'high': 24891.76, 'low': 24608.34, 'open': 24886.27, 'volumefrom': 3635.36, 'volumeto': 90140344.55, 'close': 24669.29, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 10:00:00,24669.29
6,False,1660446000,1667646000,"{'time': 1660467600, 'high': 24786.89, 'low': 24634.57, 'open': 24669.29, 'volumefrom': 927.37, 'volumeto': 22920006.55, 'close': 24759.18, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 11:00:00,24759.18
7,False,1660446000,1667646000,"{'time': 1660471200, 'high': 24761.62, 'low': 24618.42, 'open': 24759.18, 'volumefrom': 680.63, 'volumeto': 16800501.11, 'close': 24630.83, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 12:00:00,24630.83
8,False,1660446000,1667646000,"{'time': 1660474800, 'high': 24682.96, 'low': 24531.88, 'open': 24630.83, 'volumefrom': 788.32, 'volumeto': 19398604.35, 'close': 24572.68, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 13:00:00,24572.68
9,False,1660446000,1667646000,"{'time': 1660478400, 'high': 24598.17, 'low': 24480.11, 'open': 24572.68, 'volumefrom': 954.32, 'volumeto': 23404842.14, 'close': 24536.47, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 14:00:00,24536.47
10,False,1660446000,1667646000,"{'time': 1660482000, 'high': 24540.06, 'low': 24407.93, 'open': 24536.47, 'volumefrom': 1170.15, 'volumeto': 28642809.55, 'close': 24485.05, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 15:00:00,24485.05
11,False,1660446000,1667646000,"{'time': 1660485600, 'high': 24541.39, 'low': 24471.48, 'open': 24485.05, 'volumefrom': 707.65, 'volumeto': 17346907.35, 'close': 24519.45, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 16:00:00,24519.45
12,False,1660446000,1667646000,"{'time': 1660489200, 'high': 24545.96, 'low': 24474.61, 'open': 24519.45, 'volumefrom': 859.56, 'volumeto': 21067194.2, 'close': 24532.48, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 17:00:00,24532.48
13,False,1660446000,1667646000,"{'time': 1660492800, 'high': 24566.15, 'low': 24316.64, 'open': 24532.48, 'volumefrom': 1578.43, 'volumeto': 38583090.22, 'close': 24321.83, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 18:00:00,24321.83
14,False,1660446000,1667646000,"{'time': 1660496400, 'high': 24331.04, 'low': 24185.31, 'open': 24321.83, 'volumefrom': 2775.33, 'volumeto': 67344476.06, 'close': 24236.13, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 19:00:00,24236.13
15,False,1660446000,1667646000,"{'time': 1660500000, 'high': 24302.34, 'low': 24160.64, 'open': 24236.13, 'volumefrom': 1367.98, 'volumeto': 33175051.82, 'close': 24292.87, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 20:00:00,24292.87
16,False,1660446000,1667646000,"{'time': 1660503600, 'high': 24331.49, 'low': 24255.56, 'open': 24292.87, 'volumefrom': 772.8, 'volumeto': 18773445.24, 'close': 24291.98, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 21:00:00,24291.98
17,False,1660446000,1667646000,"{'time': 1660507200, 'high': 24357.44, 'low': 24262.93, 'open': 24291.98, 'volumefrom': 800.61, 'volumeto': 19459919.6, 'close': 24320.49, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 22:00:00,24320.49
18,False,1660446000,1667646000,"{'time': 1660510800, 'high': 24438.41, 'low': 24283.33, 'open': 24320.49, 'volumefrom': 736.72, 'volumeto': 17945675.19, 'close': 24350.98, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-14 23:00:00,24350.98
19,False,1660446000,1667646000,"{'time': 1660514400, 'high': 24366.87, 'low': 24187, 'open': 24350.98, 'volumefrom': 1132.22, 'volumeto': 27496014.86, 'close': 24265.81, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-15 00:00:00,24265.81
20,False,1660446000,1667646000,"{'time': 1660518000, 'high': 24357.76, 'low': 24244.92, 'open': 24265.81, 'volumefrom': 800.41, 'volumeto': 19454003.79, 'close': 24313.71, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-15 01:00:00,24313.71
21,False,1660446000,1667646000,"{'time': 1660521600, 'high': 24413.53, 'low': 24172.18, 'open': 24313.71, 'volumefrom': 1177.64, 'volumeto': 28627753.34, 'close': 24405, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-15 02:00:00,24405.0
22,False,1660446000,1667646000,"{'time': 1660525200, 'high': 24647.6, 'low': 24343.76, 'open': 24405, 'volumefrom': 2136.61, 'volumeto': 52381155.97, 'close': 24647.6, 'conversionType': 'direct', 'conversionSymbol': ''}",2022-08-15 03:00:00,24647.6
