,Aggregated,TimeFrom,TimeTo,Data,timestamp,close
0,False,1494806400,1667606400,"{'time': 1494806400, 'high': 0.2631, 'low': 0.2156, 'open': 0.2171, 'volumefrom': 55292919.61, 'volumeto': 13507979.08, 'close': 0.2631, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-15 02:00:00,0.2631
1,False,1494806400,1667606400,"{'time': 1494892800, 'high': 0.3347, 'low': 0.25, 'open': 0.2631, 'volumefrom': 95310891.4, 'volumeto': 29148812.54, 'close': 0.325, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-16 02:00:00,0.325
2,False,1494806400,1667606400,"{'time': 1494979200, 'high': 0.3989, 'low': 0.285, 'open': 0.325, 'volumefrom': 112506900.1, 'volumeto': 42005499.07, 'close': 0.375, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-17 02:00:00,0.375
3,False,1494806400,1667606400,"{'time': 1495065600, 'high': 0.3925, 'low': 0.304, 'open': 0.375, 'volumefrom': 56879038.45, 'volumeto': 20067804.63, 'close': 0.3575, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-18 02:00:00,0.3575
4,False,1494806400,1667606400,"{'time': 1495152000, 'high': 0.3594, 'low': 0.2817, 'open': 0.3575, 'volumefrom': 58127536.18, 'volumeto': 19250494.2, 'close': 0.3224, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-19 02:00:00,0.3224
5,False,1494806400,1667606400,"{'time': 1495238400, 'high': 0.359, 'low': 0.289, 'open': 0.3224, 'volumefrom': 55875200.71, 'volumeto': 18702933.84, 'close': 0.3449, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-20 02:00:00,0.3449
6,False,1494806400,1667606400,"{'time': 1495324800, 'high': 0.36, 'low': 0.319, 'open': 0.3449, 'volumefrom': 31294214.44, 'volumeto': 10681141.34, 'close': 0.324, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-21 02:00:00,0.324
7,False,1494806400,1667606400,"{'time': 1495411200, 'high': 0.3308, 'low': 0.2348, 'open': 0.324, 'volumefrom': 66178319.15, 'volumeto': 19685837.01, 'close': 0.2988, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-22 02:00:00,0.2988
8,False,1494806400,1667606400,"{'time': 1495497600, 'high': 0.3542, 'low': 0.2827, 'open': 0.2988, 'volumefrom': 41180583.67, 'volumeto': 13244183.85, 'close': 0.3229, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-23 02:00:00,0.3229
9,False,1494806400,1667606400,"{'time': 1495584000, 'high': 0.34, 'low': 0.286, 'open': 0.3229, 'volumefrom': 49652846.45, 'volumeto': 15365254.24, 'close': 0.29, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-24 02:00:00,0.29
10,False,1494806400,1667606400,"{'time': 1495670400, 'high': 0.3027, 'low': 0.231, 'open': 0.29, 'volumefrom': 77640588.87, 'volumeto': 20208070.63, 'close': 0.24, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-25 02:00:00,0.24
11,False,1494806400,1667606400,"{'time': 1495756800, 'high': 0.3282, 'low': 0.24, 'open': 0.24, 'volumefrom': 69359469.41, 'volumeto': 19654368.93, 'close': 0.276, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-26 02:00:00,0.276
12,False,1494806400,1667606400,"{'time': 1495843200, 'high': 0.287, 'low': 0.135, 'open': 0.276, 'volumefrom': 142982758.12, 'volumeto': 28093426.39, 'close': 0.21, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-27 02:00:00,0.21
13,False,1494806400,1667606400,"{'time': 1495929600, 'high': 0.2489, 'low': 0.2033, 'open': 0.21, 'volumefrom': 55287846.06, 'volumeto': 11990463.42, 'close': 0.2281, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-28 02:00:00,0.2281
14,False,1494806400,1667606400,"{'time': 1496016000, 'high': 0.2462, 'low': 0.2102, 'open': 0.2281, 'volumefrom': 47022259.61, 'volumeto': 10585430.11, 'close': 0.2324, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-29 02:00:00,0.2324
15,False,1494806400,1667606400,"{'time': 1496102400, 'high': 0.2388, 'low': 0.1868, 'open': 0.2324, 'volumefrom': 40779818.03, 'volumeto': 8841687.19, 'close': 0.2042, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-30 02:00:00,0.2042
16,False,1494806400,1667606400,"{'time': 1496188800, 'high': 0.251, 'low': 0.1931, 'open': 0.2042, 'volumefrom': 51676689.21, 'volumeto': 11365542, 'close': 0.2475, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-31 02:00:00,0.2475
17,False,1494806400,1667606400,"{'time': 1496275200, 'high': 0.34, 'low': 0.2456, 'open': 0.2475, 'volumefrom': 124130165.67, 'volumeto': 36224800.07, 'close': 0.3364, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-06-01 02:00:00,0.3364
