,Aggregated,TimeFrom,TimeTo,Data,timestamp,close
0,False,1494806400,1667606400,"{'time': 1494806400, 'high': 0.992, 'low': 0.9722, 'open': 0.98, 'volumefrom': 88547.19, 'volumeto': 87371.1, 'close': 0.9773, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-15 02:00:00,0.9773
1,False,1494806400,1667606400,"{'time': 1494892800, 'high': 0.9898, 'low': 0.97, 'open': 0.9773, 'volumefrom': 53771.11, 'volumeto': 52718.33, 'close': 0.9897, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-16 02:00:00,0.9897
2,False,1494806400,1667606400,"{'time': 1494979200, 'high': 1.002, 'low': 0.9268, 'open': 0.9574, 'volumefrom': 94618.69, 'volumeto': 92701.67, 'close': 0.9797, 'conversionType': 'invert_divide', 'conversionSymbol': 'BTC'}",2017-05-17 02:00:00,0.9797
3,False,1494806400,1667606400,"{'time': 1495065600, 'high': 1.041, 'low': 0.9414, 'open': 0.9797, 'volumefrom': 73095.54, 'volumeto': 72264.55, 'close': 0.9886, 'conversionType': 'invert_divide', 'conversionSymbol': 'BTC'}",2017-05-18 02:00:00,0.9886
4,False,1494806400,1667606400,"{'time': 1495152000, 'high': 0.9983, 'low': 0.9706, 'open': 0.9799, 'volumefrom': 234108.34, 'volumeto': 231188.37, 'close': 0.9983, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-19 02:00:00,0.9983
5,False,1494806400,1667606400,"{'time': 1495238400, 'high': 0.999, 'low': 0.9801, 'open': 0.9983, 'volumefrom': 200840.76, 'volumeto': 200037.24, 'close': 0.99, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-20 02:00:00,0.99
6,False,1494806400,1667606400,"{'time': 1495324800, 'high': 1, 'low': 0.977, 'open': 0.99, 'volumefrom': 129690.5, 'volumeto': 128992.65, 'close': 0.9956, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-21 02:00:00,0.9956
7,False,1494806400,1667606400,"{'time': 1495411200, 'high': 1, 'low': 0.9768, 'open': 0.9956, 'volumefrom': 309627.44, 'volumeto': 307824.61, 'close': 1, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-22 02:00:00,1.0
8,False,1494806400,1667606400,"{'time': 1495497600, 'high': 1.022, 'low': 0.9827, 'open': 1, 'volumefrom': 207269.9, 'volumeto': 207223.26, 'close': 0.999, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-23 02:00:00,0.999
9,False,1494806400,1667606400,"{'time': 1495584000, 'high': 1.025, 'low': 0.9801, 'open': 0.999, 'volumefrom': 387918.95, 'volumeto': 388272.37, 'close': 1.01, 'conversionType': 'direct', 'conversionSymbol': ''}",2017-05-24 02:00:00,1.01
